0.78824,0.79608,0.79608,1
0.78431,0.79216,0.79216,1
0.78039,0.78824,0.78824,1
0.78431,0.79216,0.79216,1
0.78824,0.79608,0.79608,1
0.78824,0.79608,0.79608,1
0.78431,0.79216,0.79216,1
0.78824,0.79608,0.79608,1
0.66275,0.67059,0.67059,1
0.65882,0.66667,0.66667,1
0.65490,0.66275,0.66667,1
0.65098,0.65882,0.66275,1
0.64706,0.65490,0.65882,1
0.64706,0.65490,0.65882,1
0.65490,0.66275,0.66667,1
0.66275,0.67059,0.67451,1
0.66667,0.67451,0.67843,1
0.66667,0.67451,0.67843,1
0.65098,0.65882,0.66275,1
0.65490,0.66275,0.66667,1
0.66275,0.67059,0.67451,1
0.83529,0.83922,0.85490,1
0.82353,0.83529,0.85098,1
0.80000,0.80784,0.80784,1
0.80392,0.81176,0.81176,1
0.64314,0.65098,0.65098,1
0.65098,0.65882,0.66275,1
0.66667,0.67451,0.67843,1
0.67843,0.68627,0.69020,1
0.67451,0.68235,0.68627,1
0.66275,0.67059,0.67451,1
0.65882,0.66667,0.67059,1
0.66667,0.67451,0.67843,1
0.67843,0.68627,0.69020,1
0.66275,0.67059,0.67451,1
0.67059,0.67843,0.68235,1
0.83137,0.84706,0.85098,1
0.81961,0.83529,0.83922,1
0.78824,0.80000,0.81569,1
0.76078,0.77647,0.78039,1
0.76863,0.78431,0.78824,1
0.78824,0.80392,0.80784,1
0.78824,0.80392,0.80784,1
0.76863,0.78431,0.78824,1
0.79608,0.81176,0.81569,1
0.65882,0.65490,0.66275,1
0.67451,0.67059,0.67843,1
0.67451,0.67059,0.67843,1
0.66275,0.65882,0.66667,1
0.66275,0.65882,0.66667,1
0.83137,0.84706,0.85098,1
0.82745,0.84314,0.84706,1
0.81569,0.83137,0.83529,1
0.79216,0.80784,0.81176,1
0.76863,0.78431,0.78824,1
0.77647,0.79216,0.79608,1
0.80000,0.81569,0.81961,1
0.80784,0.82353,0.82745,1
0.80000,0.81569,0.81961,1
0.75686,0.77255,0.77647,1
0.73725,0.75294,0.75686,1
0.81569,0.83137,0.83529,1
0.80784,0.82353,0.82745,1
0.80784,0.82353,0.82745,1
0.79608,0.81176,0.81569,1
0.78039,0.79608,0.80000,1
0.77647,0.79216,0.79608,1
0.78039,0.79608,0.80000,1
0.77255,0.78824,0.79216,1
0.76471,0.78039,0.78431,1
0.72941,0.74510,0.74902,1
0.72941,0.74510,0.74902,1
0.78039,0.79608,0.80000,1
0.78824,0.80392,0.80784,1
0.80000,0.81569,0.81961,1
0.81569,0.83137,0.83529,1
0.81569,0.83137,0.83529,1
0.80392,0.81961,0.82353,1
0.78039,0.79608,0.80000,1
0.75294,0.76863,0.77255,1
0.73333,0.74902,0.75294,1
0.74118,0.75686,0.76078,1
0.74118,0.75686,0.76078,1
0.60784,0.61569,0.61961,1
0.80000,0.81569,0.81961,1
0.78431,0.80000,0.80392,1
0.81176,0.82745,0.83137,1
0.81961,0.83529,0.83922,1
0.83137,0.84706,0.85098,1
0.83529,0.85098,0.85490,1
0.82353,0.83922,0.84314,1
0.79608,0.81176,0.81569,1
0.77255,0.78824,0.79216,1
0.75686,0.77255,0.77647,1
0.76078,0.77647,0.78039,1
0.75294,0.76863,0.77255,1
0.67843,0.68627,0.69020,1
0.67451,0.68235,0.68627,1
0.67843,0.68627,0.69020,1
0.67843,0.68627,0.69020,1
0.67843,0.68627,0.69020,1
0.67843,0.68627,0.69020,1
0.68235,0.69020,0.69412,1
0.67451,0.68235,0.68627,1
0.82353,0.83922,0.84314,1
0.85490,0.87059,0.87451,1
0.83137,0.84706,0.85098,1
0.80784,0.82353,0.82745,1
0.79216,0.80784,0.81176,1
0.77255,0.78824,0.79216,1
0.75294,0.76863,0.77255,1
0.74510,0.76078,0.76471,1
0.74902,0.76471,0.76863,1
0.76078,0.77647,0.78039,1
0.75294,0.76863,0.77255,1
0.74118,0.75686,0.76078,1
0.67843,0.68627,0.69020,1
0.66667,0.67451,0.67843,1
0.66275,0.67059,0.67451,1
0.67451,0.68235,0.68627,1
0.67843,0.68627,0.69020,1
0.67059,0.67843,0.68235,1
0.66667,0.67451,0.67843,1
0.67059,0.67843,0.68235,1
0.65490,0.66275,0.66667,1
0.65098,0.65882,0.66275,1
0.83137,0.84706,0.85098,1
0.83922,0.85490,0.85882,1
0.79608,0.81176,0.81569,1
0.74902,0.76471,0.76863,1
0.72941,0.74510,0.74902,1
0.72157,0.73725,0.74118,1
0.71373,0.72941,0.73333,1
0.71765,0.73333,0.73725,1
0.73333,0.74902,0.75294,1
0.75686,0.77255,0.77647,1
0.75294,0.76863,0.77255,1
0.66667,0.67451,0.67843,1
0.65490,0.66275,0.66667,1
0.65490,0.66275,0.66667,1
0.67451,0.68235,0.68627,1
0.68627,0.69412,0.69804,1
0.67451,0.68235,0.68627,1
0.66667,0.67451,0.67843,1
0.67059,0.67843,0.68235,1
0.67843,0.68627,0.69020,1
0.67059,0.67843,0.68235,1
0.80392,0.81961,0.82353,1
0.78039,0.79608,0.80000,1
0.73725,0.75294,0.75686,1
0.70588,0.72157,0.72549,1
0.70980,0.72549,0.72941,1
0.72941,0.74510,0.74902,1
0.73725,0.75294,0.75686,1
0.75294,0.76863,0.77255,1
0.77255,0.78824,0.79216,1
0.76078,0.77647,0.78039,1
0.76078,0.77647,0.78039,1
0.66667,0.67451,0.67843,1
0.65098,0.65882,0.66275,1
0.65882,0.66667,0.67059,1
0.68627,0.69412,0.69804,1
0.69804,0.70588,0.70980,1
0.68627,0.69412,0.69804,1
0.67843,0.68627,0.69020,1
0.67843,0.68627,0.69020,1
0.70196,0.70980,0.71373,1
0.68235,0.69020,0.69412,1
0.72157,0.73725,0.74118,1
0.71373,0.72941,0.73333,1
0.72157,0.73725,0.74118,1
0.74510,0.76078,0.76471,1
0.75294,0.76863,0.77255,1
0.74118,0.75686,0.76078,1
0.73725,0.75294,0.75686,1
0.74510,0.76078,0.76471,1
0.78039,0.79608,0.80000,1
0.75294,0.76863,0.77255,1
0.66275,0.66275,0.66275,1
0.67059,0.67843,0.68235,1
0.67059,0.67843,0.68235,1
0.67451,0.68235,0.68627,1
0.67843,0.68627,0.69020,1
0.67843,0.68627,0.69020,1
0.67451,0.68235,0.68627,1
0.66667,0.67451,0.67843,1
0.66275,0.67059,0.67451,1
0.67059,0.67843,0.68235,1
0.67059,0.67843,0.68235,1
0.75686,0.77255,0.77647,1
0.76863,0.78431,0.78824,1
0.78431,0.80000,0.80392,1
0.77255,0.78824,0.79216,1
0.74118,0.75686,0.76078,1
0.72549,0.74118,0.74510,1
0.72549,0.74118,0.74510,1
0.73333,0.74902,0.75294,1
0.65490,0.66275,0.66667,1
0.64706,0.65490,0.65882,1
0.63529,0.64314,0.64706,1
0.63529,0.64314,0.64706,1
0.64314,0.65098,0.65490,1
0.66275,0.67059,0.67451,1
0.67451,0.68235,0.68627,1
0.68235,0.69020,0.69412,1
0.65490,0.66275,0.66667,1
0.66275,0.67059,0.67451,1
0.67059,0.67843,0.68235,1
0.71373,0.72941,0.73333,1
0.64706,0.65490,0.65882,1
0.63529,0.64314,0.64706,1
0.61961,0.62745,0.63137,1
0.61961,0.62745,0.63137,1
0.63529,0.64314,0.64706,1
0.65882,0.66667,0.67059,1
0.67451,0.68235,0.68627,1
0.67843,0.68627,0.69020,1
0.64314,0.65098,0.65490,1
0.65098,0.65882,0.66275,1
0.65490,0.66275,0.66667,1
0.64706,0.65490,0.65882,1
0.64314,0.65098,0.65490,1
0.65098,0.65882,0.66275,1
0.66275,0.67059,0.67451,1
0.66275,0.67059,0.67451,1
0.65490,0.66275,0.66667,1
0.64314,0.65098,0.65490,1
0.63922,0.64706,0.65098,1
0.64706,0.65490,0.65882,1
0.65882,0.66667,0.67059,1
0.65490,0.66275,0.66667,1
0.65882,0.66667,0.67059,1
0.66275,0.67059,0.67451,1
0.66667,0.67451,0.67843,1
0.65882,0.66667,0.67059,1
0.64314,0.65098,0.65490,1
0.63137,0.63922,0.64314,1
0.64314,0.65098,0.65490,1
0.64706,0.65490,0.65882,1
0.65490,0.66275,0.66667,1
0.64706,0.65490,0.65882,1
0.64314,0.65098,0.65490,1
0.63922,0.64706,0.65098,1
0.64706,0.65490,0.65882,1
0.65490,0.66275,0.66667,1
0.66275,0.67059,0.67451,1
0.65098,0.65882,0.66275,1
0.64706,0.65490,0.65882,1
0.79216,0.78824,0.79608,1
0.79608,0.79216,0.80000,1
0.80000,0.79608,0.80392,1
0.80000,0.79608,0.80392,1
0.81176,0.80784,0.81569,1
0.81176,0.80784,0.81569,1
0.79608,0.79216,0.80000,1
0.78824,0.78431,0.79216,1
0.78431,0.78039,0.78824,1
0.79216,0.78824,0.79608,1
0.80000,0.79608,0.80392,1
0.80784,0.80392,0.81176,1
0.80392,0.80000,0.80784,1
0.80392,0.80000,0.80784,1
0.79608,0.79216,0.80000,1
0.79216,0.78824,0.79608,1
0.79608,0.79216,0.80000,1
0.80000,0.79608,0.80392,1
0.80000,0.79608,0.80392,1
0.80392,0.80000,0.80784,1
0.80392,0.80000,0.80784,1
0.80392,0.80000,0.80784,1
0.80000,0.79608,0.80392,1
0.79608,0.79216,0.80000,1
0.79608,0.79216,0.80000,1
0.80000,0.79608,0.80392,1
0.80000,0.79608,0.80392,1
0.79608,0.79216,0.80000,1
0.79216,0.78824,0.79608,1
0.79216,0.78824,0.79608,1
0.80000,0.79608,0.80392,1
0.78431,0.78039,0.78824,1
0.79216,0.78824,0.79608,1
0.80392,0.80000,0.80784,1
0.81176,0.80784,0.81569,1
0.81176,0.80784,0.81569,1
0.80784,0.80392,0.81176,1
0.79608,0.79216,0.80000,1
0.78824,0.78431,0.79216,1
0.79216,0.78824,0.79608,1
0.80000,0.79608,0.80392,1
0.80392,0.80000,0.80784,1
0.80392,0.80000,0.80784,1
0.79608,0.79216,0.80000,1
0.79216,0.78824,0.79608,1
0.78824,0.78431,0.79216,1
0.79216,0.78824,0.79608,1
0.80000,0.79608,0.80392,1
0.80784,0.80392,0.81176,1
0.80784,0.80392,0.81176,1
0.80784,0.80392,0.81176,1
0.80000,0.79608,0.80392,1
0.79608,0.79216,0.80000,1
0.78824,0.78431,0.79216,1
0.80000,0.79608,0.80392,1
0.81569,0.81176,0.81961,1
0.81569,0.81176,0.81961,1
0.80000,0.79608,0.80392,1
0.78824,0.78431,0.79216,1
0.80000,0.79608,0.80392,1
0.82745,0.82353,0.83137,1
0.80784,0.80392,0.81176,1
0.79216,0.78824,0.79608,1
0.79216,0.78824,0.79608,1
0.80392,0.80000,0.80784,1
0.81569,0.81176,0.81961,1
0.80784,0.80392,0.81176,1
0.80000,0.79608,0.80392,1
0.78039,0.77647,0.78431,1
0.78039,0.77647,0.78431,1
0.78431,0.78039,0.78824,1
0.80000,0.79608,0.80392,1
0.81569,0.81176,0.81961,1
0.82353,0.81961,0.82745,1
0.79216,0.80000,0.80392,1
0.80000,0.79608,0.80392,1
0.78431,0.78039,0.78824,1
0.77255,0.76863,0.77647,1
0.78039,0.77647,0.78431,1
0.79608,0.79216,0.80000,1
0.80784,0.80392,0.81176,1
0.80784,0.80392,0.81176,1
0.80000,0.79608,0.80392,1
0.78431,0.78039,0.78824,1
0.78431,0.78039,0.78824,1
0.78039,0.77647,0.78431,1
0.78431,0.78039,0.78824,1
0.79216,0.78824,0.79608,1
0.80000,0.79608,0.80392,1
0.80000,0.79608,0.80392,1
0.77647,0.78431,0.78824,1
0.80000,0.80784,0.81176,1
0.80000,0.80784,0.81176,1
0.79608,0.80392,0.80784,1
0.79608,0.80392,0.80784,1
0.78824,0.79608,0.80000,1
0.82353,0.83137,0.83529,1
0.79216,0.78824,0.79608,1
0.78039,0.77647,0.78431,1
0.77647,0.77255,0.78039,1
0.78431,0.78039,0.78824,1
0.79608,0.79216,0.80000,1
0.80784,0.80392,0.81176,1
0.80392,0.80000,0.80784,1
0.79608,0.79216,0.80000,1
0.80000,0.79608,0.80392,1
0.79608,0.79216,0.80000,1
0.79216,0.78824,0.79608,1
0.78824,0.78431,0.79216,1
0.78431,0.78039,0.78824,1
0.78431,0.78039,0.78824,1
0.80784,0.81569,0.81961,1
0.77647,0.78431,0.78824,1
0.80000,0.80784,0.81176,1
0.80000,0.80784,0.81176,1
0.79608,0.80392,0.80784,1
0.79216,0.80000,0.80392,1
0.78039,0.78824,0.79216,1
0.81961,0.82745,0.83137,1
0.81569,0.82353,0.82745,1
0.81176,0.80784,0.81569,1
0.80392,0.80000,0.80784,1
0.79608,0.79216,0.80000,1
0.80000,0.79608,0.80392,1
0.80392,0.80000,0.80784,1
0.80784,0.80392,0.81176,1
0.80392,0.80000,0.80784,1
0.79608,0.79216,0.80000,1
0.80784,0.80392,0.81176,1
0.81176,0.80784,0.81569,1
0.81176,0.80784,0.81569,1
0.80784,0.80392,0.81176,1
0.79608,0.79216,0.80000,1
0.79216,0.78824,0.79608,1
0.80784,0.81569,0.81961,1
0.78431,0.79216,0.79608,1
0.80392,0.81176,0.81569,1
0.79608,0.80392,0.80784,1
0.79216,0.80000,0.80392,1
0.79216,0.80000,0.80392,1
0.77647,0.78431,0.78824,1
0.81176,0.81961,0.82353,1
0.81569,0.82353,0.82745,1
0.80392,0.81176,0.81569,1
0.80392,0.80000,0.80784,1
0.79608,0.79216,0.80000,1
0.79608,0.79216,0.80000,1
0.80000,0.79608,0.80392,1
0.80392,0.80000,0.80784,1
0.80000,0.79608,0.80392,1
0.79608,0.79216,0.80000,1
0.79608,0.79216,0.80000,1
0.80392,0.80000,0.80784,1
0.81569,0.81176,0.81961,1
0.81569,0.81176,0.81961,1
0.80784,0.80392,0.81176,1
0.80392,0.80000,0.80784,1
0.80392,0.81176,0.81569,1
0.79216,0.80000,0.80392,1
0.81176,0.81961,0.82353,1
0.78824,0.79608,0.80000,1
0.78039,0.78824,0.79216,1
0.79216,0.80000,0.80392,1
0.78039,0.78824,0.79216,1
0.80000,0.80784,0.81176,1
0.80392,0.81176,0.81569,1
0.79216,0.80000,0.80392,1
0.78431,0.78039,0.78824,1
0.79216,0.78824,0.79608,1
0.80000,0.79608,0.80392,1
0.80784,0.80392,0.81176,1
0.78039,0.77647,0.78431,1
0.78824,0.78431,0.79216,1
0.80000,0.79608,0.80392,1
0.80392,0.80000,0.80784,1
0.80392,0.80000,0.80784,1
0.79608,0.80392,0.80784,1
0.79608,0.80392,0.80784,1
0.80392,0.81176,0.81569,1
0.81961,0.82745,0.83137,1
0.78039,0.78824,0.79216,1
0.76863,0.77647,0.78039,1
0.80000,0.80784,0.81176,1
0.78431,0.79216,0.79608,1
0.78824,0.79608,0.80000,1
0.80000,0.80784,0.81176,1
0.78824,0.79608,0.80000,1
0.77647,0.78431,0.78824,1
0.79216,0.78824,0.79608,1
0.82745,0.83529,0.83922,1
0.79216,0.80000,0.80392,1
0.80784,0.81569,0.81961,1
0.82745,0.83529,0.83922,1
0.77255,0.78039,0.78431,1
0.76471,0.77255,0.77647,1
0.80392,0.81176,0.81569,1
0.78824,0.79608,0.80000,1
0.77647,0.78431,0.78824,1
0.80784,0.81569,0.81961,1
0.80000,0.80784,0.81176,1
0.78824,0.79608,0.80000,1
0.78824,0.79608,0.80000,1
0.81961,0.82745,0.83137,1
0.80392,0.81176,0.81569,1
0.77255,0.78039,0.78431,1
0.77255,0.78039,0.78431,1
0.78431,0.79216,0.79608,1
0.80000,0.80784,0.81176,1
0.82353,0.83137,0.83529,1
0.81569,0.82353,0.82745,1
0.79608,0.80392,0.80784,1
0.81176,0.81961,0.82353,1
0.61961,0.62353,0.61569,1
0.77255,0.78039,0.78431,1
0.81176,0.81961,0.82353,1
0.81176,0.81961,0.82353,1
0.79216,0.80000,0.80392,1
0.80000,0.80784,0.81176,1
0.80784,0.81569,0.81961,1
0.81176,0.81961,0.82353,1
0.82745,0.83529,0.83922,1
0.79608,0.80392,0.80784,1
0.78824,0.79608,0.80000,1
0.81569,0.82353,0.82745,1
0.60392,0.60784,0.60000,1
0.62745,0.63137,0.62353,1
0.63922,0.64314,0.63529,1
0.62745,0.63137,0.62353,1
0.61569,0.61961,0.61176,1
0.61176,0.61569,0.60784,1
0.60784,0.61176,0.60392,1
0.77255,0.78039,0.78431,1
0.80392,0.81176,0.81569,1
0.80000,0.80784,0.81176,1
0.77647,0.78431,0.78824,1
0.78431,0.79216,0.79608,1
0.78431,0.79216,0.79608,1
0.78431,0.79216,0.79608,1
0.80392,0.81176,0.81569,1
0.78824,0.79608,0.80000,1
0.79216,0.80000,0.80392,1
0.82353,0.83137,0.83529,1
0.80392,0.81176,0.81569,1
0.60000,0.60000,0.60000,1
0.60000,0.60000,0.60000,1
0.60392,0.60392,0.60392,1
0.61961,0.61961,0.61961,1
0.63922,0.63922,0.63922,1
0.63922,0.63922,0.63922,1
0.62353,0.62353,0.62353,1
0.61569,0.61569,0.61569,1
0.61569,0.61569,0.61569,1
0.78824,0.79608,0.80000,1
0.80392,0.81176,0.81569,1
0.78039,0.78824,0.79216,1
0.75686,0.76471,0.76863,1
0.76863,0.77647,0.78039,1
0.77255,0.78039,0.78431,1
0.78431,0.79216,0.79608,1
0.81569,0.82353,0.82745,1
0.80392,0.81176,0.81569,1
0.79216,0.80000,0.80392,1
0.81569,0.82353,0.82745,1
0.64314,0.64314,0.64314,1
0.62745,0.62745,0.62745,1
0.61176,0.61176,0.61176,1
0.61176,0.61176,0.61176,1
0.63922,0.63922,0.63922,1
0.64706,0.64706,0.64706,1
0.63137,0.63137,0.63137,1
0.62353,0.62353,0.62353,1
0.63137,0.62745,0.63529,1
0.62745,0.62353,0.63922,1
0.80784,0.81569,0.81961,1
0.79216,0.80000,0.80392,1
0.78431,0.79216,0.79608,1
0.80000,0.80784,0.81176,1
0.80784,0.81569,0.81961,1
0.81569,0.82353,0.82745,1
0.85098,0.85882,0.86275,1
0.80784,0.81569,0.81961,1
0.78039,0.78824,0.79216,1
0.78824,0.79608,0.80000,1
0.61961,0.61569,0.62353,1
0.67843,0.67451,0.68235,1
0.63922,0.63529,0.64314,1
0.61569,0.61176,0.61961,1
0.61569,0.61176,0.61961,1
0.61569,0.61176,0.61961,1
0.60392,0.60000,0.60784,1
0.60000,0.59608,0.60392,1
0.61176,0.60784,0.61569,1
0.65098,0.64706,0.66275,1
0.80784,0.81569,0.81961,1
0.80392,0.81176,0.81569,1
0.80784,0.81569,0.81961,1
0.82353,0.83137,0.83529,1
0.80392,0.81176,0.81569,1
0.78431,0.79216,0.79608,1
0.80392,0.81176,0.81569,1
0.79608,0.80392,0.80784,1
0.76078,0.76863,0.77255,1
0.76863,0.77647,0.78039,1
0.61569,0.61176,0.61961,1
0.62745,0.62353,0.63137,1
0.66667,0.66275,0.67059,1
0.63529,0.63137,0.63922,1
0.60392,0.60000,0.60784,1
0.59216,0.58824,0.59608,1
0.59216,0.58824,0.59608,1
0.59608,0.59216,0.60000,1
0.60392,0.60000,0.60784,1
0.61569,0.61176,0.61961,1
0.64314,0.63922,0.65490,1
0.62745,0.62353,0.63137,1
0.78824,0.79608,0.80000,1
0.80000,0.80784,0.81176,1
0.81569,0.82353,0.82745,1
0.78824,0.79608,0.80000,1
0.76078,0.76863,0.77255,1
0.77647,0.78431,0.78824,1
0.79216,0.80000,0.80392,1
0.76863,0.77647,0.78039,1
0.64706,0.64314,0.65098,1
0.65098,0.64706,0.65490,1
0.63137,0.62745,0.63529,1
0.62745,0.62353,0.63137,1
0.61176,0.60784,0.61569,1
0.60000,0.59608,0.60392,1
0.60392,0.60000,0.60784,1
0.62353,0.61961,0.62745,1
0.63529,0.63137,0.63922,1
0.63529,0.63137,0.63922,1
0.65098,0.64706,0.65490,1
0.61569,0.61569,0.61569,1
0.64314,0.64314,0.64314,1
0.63137,0.63137,0.63137,1
0.61569,0.61569,0.61569,1
0.60392,0.60392,0.60392,1
0.61176,0.61176,0.61176,1
0.63137,0.63137,0.63137,1
0.81176,0.81961,0.82353,1
0.62353,0.62745,0.61961,1
0.64314,0.64706,0.63922,1
0.65490,0.65882,0.65098,1
0.65098,0.65490,0.64706,1
0.63137,0.63529,0.62745,1
0.63137,0.63529,0.62745,1
0.64706,0.65098,0.64314,1
0.64706,0.65098,0.64314,1
0.63137,0.63529,0.62745,1
0.68235,0.67451,0.67059,1
0.69020,0.68235,0.67843,1
0.65098,0.65098,0.65098,1
0.67843,0.67843,0.67843,1
0.69020,0.69020,0.69020,1
0.69020,0.69020,0.69020,1
0.65490,0.65490,0.65490,1
0.62353,0.62353,0.62353,1
0.61961,0.61961,0.61961,1
0.64314,0.64314,0.64314,1
0.65882,0.65882,0.65882,1
0.62353,0.63529,0.60000,1
0.64314,0.65490,0.61961,1
0.63137,0.64314,0.60784,1
0.61176,0.62353,0.58824,1
0.60392,0.61569,0.58039,1
0.61961,0.63137,0.59608,1
0.64314,0.65490,0.61961,1
0.63137,0.64314,0.60784,1
0.61176,0.61569,0.58039,1
0.58824,0.58039,0.54902,1
0.48235,0.47059,0.47843,1
0.49020,0.47843,0.48627,1
0.49412,0.48235,0.49020,1
0.46667,0.45490,0.46275,1
0.40784,0.39608,0.40392,1
0.38039,0.36863,0.37647,1
0.39216,0.38039,0.38824,1
0.41176,0.40000,0.40784,1
